longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.2,34.08,49,1320,309,1405,328,2.4375,114000,<1H OCEAN
-121.28,38.55,35,7088,1279,4885,1272,2.6981,112500,INLAND
-117.66,35.63,33,2579,564,1155,431,2.0441,42100,INLAND
-117.39,34.07,26,1387,277,664,239,3.0278,96800,INLAND
-118.35,34.1,18,4109,1301,2103,1116,2.325,250000,<1H OCEAN
-117.69,33.64,18,3783,654,1843,623,5.7559,215800,<1H OCEAN
-117.55,33.87,18,8136,1584,4976,1516,3.9414,137100,INLAND
-118.44,34.28,46,11,11,24,13,2.875,162500,<1H OCEAN
-121.96,37.95,7,3418,740,1583,676,3.6133,196100,INLAND
-118.48,34.07,40,3351,484,1564,523,8.5153,500001,<1H OCEAN
-121.44,38.5,20,2033,586,1281,521,1.4007,97500,INLAND
-117.12,32.78,4,2782,817,1309,787,4.2621,124200,NEAR OCEAN
-116.76,33.46,6,1251,268,544,216,3.0694,173400,INLAND
-120.63,36.98,20,2380,489,1581,505,2.0595,61300,INLAND
-118.04,33.81,27,2990,515,1849,497,5.6846,216100,<1H OCEAN
-118.39,34.28,24,4694,820,3566,777,4.4818,166200,<1H OCEAN
-122.02,37.36,21,2471,677,1486,689,3.9038,243800,<1H OCEAN
-118.24,34.06,19,2870,1021,3325,978,1.7395,162500,<1H OCEAN
-121.45,38.64,23,1481,343,1079,315,1.867,60600,INLAND
-116.9,32.84,18,3612,737,1864,713,2.7069,153800,<1H OCEAN
-122.3,37.55,35,3675,735,1930,715,3.9833,342800,NEAR OCEAN
-115.53,32.97,35,1583,340,933,318,2.4063,70700,INLAND
-118.24,33.99,28,312,89,498,87,2.4107,96400,<1H OCEAN
-118.33,34.09,30,1679,682,1445,579,2.1403,200000,<1H OCEAN
-122.66,38.46,14,2364,631,1300,625,2.6023,221100,<1H OCEAN
-118.04,33.93,36,1045,239,1165,230,3.1979,161800,<1H OCEAN
-118.35,33.98,33,1884,477,1518,449,3.1194,152800,<1H OCEAN
-120.72,37.54,17,729,134,431,121,4.2188,131300,INLAND
-121.98,37.33,30,3742,633,1721,631,6.1388,302400,<1H OCEAN
-117.95,33.93,37,2633,630,1904,630,2.6123,161300,<1H OCEAN
-118.43,34.24,35,1416,261,995,272,3.7143,178700,<1H OCEAN
-118.34,33.99,46,1217,322,662,305,3.1731,140300,<1H OCEAN
-121.88,37.43,31,2573,474,1898,475,5.6651,204100,<1H OCEAN
-120.68,35.51,17,1701,298,941,293,4.3218,209100,<1H OCEAN
-117.03,32.73,38,3174,606,1557,619,3.5861,123600,NEAR OCEAN
-120.46,37.65,17,315,89,130,58,1.4464,79200,INLAND
-121.76,36.92,46,947,257,1120,264,3.4125,160700,<1H OCEAN
-122.41,37.76,52,351,81,308,75,2.6667,325000,NEAR BAY
-120.22,38.05,14,3803,689,1129,477,2.7188,137000,INLAND
-121.31,38.01,22,2575,680,1367,645,1.4274,90500,INLAND
-118.51,34.14,28,6748,904,2431,876,12.8879,500001,<1H OCEAN
-122.02,38,28,2965,533,1591,472,4.6375,178200,NEAR BAY
-121.8,37.7,22,5533,943,2474,910,4.7361,216800,INLAND
-121.09,37.33,40,524,112,329,96,1.7188,112500,INLAND
-118.3,33.95,35,1182,305,977,283,1.5898,94000,<1H OCEAN
-121.62,39.77,23,1759,366,788,359,1.8125,93500,INLAND
-117.91,33.74,15,715,214,1394,244,3.3846,162500,<1H OCEAN
-118.32,34.2,36,2110,346,984,342,6.9909,345300,<1H OCEAN
-118.26,33.94,41,1510,410,1408,389,1.65,94200,<1H OCEAN
-122.43,37.78,26,3587,1034,1821,936,2.6392,287500,NEAR BAY
-118.01,34.16,47,1745,270,753,275,5.532,318500,INLAND
-117.38,34.06,17,3139,569,1612,516,3.3571,112300,INLAND
-121.73,36.86,28,827,178,703,144,4.4271,175700,<1H OCEAN
-117.62,34.44,6,8884,1687,3767,1334,3.599,140200,INLAND
-122.69,38.34,15,3091,697,1602,682,4.0071,135500,<1H OCEAN
-118,34.16,42,1020,156,398,157,6.101,311800,INLAND
-118.09,34.15,46,271,74,150,55,2.2321,237500,INLAND
-122.18,37.77,42,1180,257,877,268,2.8125,97300,NEAR BAY
-124.11,40.57,33,1348,234,573,236,2.4896,74100,<1H OCEAN
-117.13,32.71,38,993,246,760,205,1.1563,82700,NEAR OCEAN
-117.92,33.75,23,893,223,1149,216,2.6442,156300,<1H OCEAN
-118.5,34.24,34,2634,412,1114,423,5.9401,315300,<1H OCEAN
-121.26,37.97,31,1189,295,891,292,2.5536,50500,INLAND
-118.16,34.18,48,568,145,559,135,2.4135,135700,<1H OCEAN
-122.07,37.39,30,1695,480,932,447,3.5045,352500,NEAR BAY
-119.01,35.44,20,3458,651,1465,621,2.5806,82500,INLAND
-118.39,33.84,16,2472,572,965,529,5.137,348600,<1H OCEAN
-117.66,34.04,16,2081,348,1332,356,4.7872,147600,INLAND
-117.85,34.07,32,761,101,295,95,11.1077,500001,<1H OCEAN
-121.94,38.02,29,5765,1170,3266,1131,2.7907,113900,INLAND
-121.83,37.2,6,3694,574,1554,527,6.8333,348000,<1H OCEAN
-118.09,34.15,52,670,141,268,110,3.5568,205000,INLAND
-119.92,34.44,17,2143,324,1073,330,6.0321,402600,NEAR OCEAN
-118.44,34.28,47,843,194,800,180,3.3687,151700,<1H OCEAN
-118.1,33.82,36,2422,420,1193,421,4.8462,225700,<1H OCEAN
-118.42,34.28,34,1999,427,2391,439,2.8,144300,<1H OCEAN
-118.47,34,37,2586,765,1801,737,2.6042,305800,<1H OCEAN
-122.19,39.92,20,2563,658,1363,611,1.023,54200,INLAND
-122.42,37.76,52,2038,629,2007,596,2.5701,266700,NEAR BAY
-118.17,34.01,30,1228,358,1603,323,3.0225,130800,<1H OCEAN
-121.44,38.65,28,1219,240,559,212,3.8295,122200,INLAND
-120.68,35.14,34,3100,617,1155,542,3.0938,245900,NEAR OCEAN
-121.3,38.69,13,2135,429,779,432,3.6995,134900,INLAND
-118.13,34.02,41,734,190,565,191,2.2813,192000,<1H OCEAN
-117.58,33.87,34,1511,272,773,265,3.5313,142100,INLAND
-117.23,32.81,22,3205,429,1083,410,8.1844,406300,NEAR OCEAN
-122.47,38.51,25,928,195,413,184,3.4904,196900,INLAND
-121.92,36.61,27,3044,661,1229,618,3.1359,268000,NEAR OCEAN
-118.44,35.13,34,1170,290,602,266,1.7917,80000,INLAND
-122.23,37.46,36,6090,1057,3081,1075,5.6629,343600,NEAR OCEAN
-120.97,38.65,9,3707,602,1601,555,4.0714,300600,INLAND
-117.25,33.06,6,9859,1448,4194,1401,6.439,296200,NEAR OCEAN
-118.48,34.03,32,1793,476,1143,448,2.8981,353600,<1H OCEAN
-118.24,33.91,40,972,240,761,225,1.4688,88200,<1H OCEAN
-121.82,37.81,12,4711,659,2089,621,8.3209,485400,INLAND
-118.35,34.07,45,7803,2154,3359,2041,3.3594,287500,<1H OCEAN
-118.2,34.12,52,1580,426,1462,406,3.3326,167600,<1H OCEAN
-118.34,33.8,33,2194,469,987,397,5.0951,318900,<1H OCEAN
-121.27,38.69,16,3389,597,1674,568,4.4489,145600,INLAND
-117.25,32.96,18,4773,743,1970,716,6.6199,406200,NEAR OCEAN
-122.69,38.37,8,6322,1001,2969,1043,4.8233,214000,<1H OCEAN
-122.17,37.77,30,3326,746,1704,703,2.875,135300,NEAR BAY
-122.25,37.51,45,989,174,504,180,4.8382,289400,NEAR OCEAN
-117.08,32.71,27,2204,598,1656,521,1.4821,86200,NEAR OCEAN
-121.29,38.28,11,1554,260,793,233,4.8073,156700,INLAND
-121.13,36.21,34,2504,550,1810,547,3.4821,113700,<1H OCEAN
-118.32,34.04,42,1766,404,1117,367,2.0259,168800,<1H OCEAN
-117.74,34.06,48,2438,599,1508,548,2.8983,129200,INLAND
-118.03,33.87,16,2306,393,1368,387,5.93,277600,<1H OCEAN
-117.24,32.79,18,2539,616,964,526,3.4306,275000,NEAR OCEAN
-119.39,36.54,34,1590,422,1272,407,1.8068,59000,INLAND
-118.58,34.21,24,2642,696,1649,633,3.0187,217700,<1H OCEAN
-120.48,34.7,26,3069,518,1524,539,4.3162,136400,NEAR OCEAN
-117.16,32.75,34,1785,558,804,490,2.2687,200000,NEAR OCEAN
-124.13,40.79,32,2017,359,855,346,3.5833,92800,NEAR OCEAN
-118.03,34.1,32,2668,609,1512,541,2.9422,233100,INLAND
-117.72,34.02,17,1781,262,860,256,6.5958,236800,INLAND
-118.31,33.82,26,2345,408,1195,377,5.4925,361700,<1H OCEAN
-117.36,33.2,19,2129,562,1323,525,2.9539,169900,NEAR OCEAN
-117.17,32.75,38,5430,1176,2357,1100,3.654,249000,NEAR OCEAN
-119.93,36.32,25,8363,1636,7679,1580,2.0285,106300,INLAND
-117.2,32.79,34,757,212,409,222,3.2312,192200,NEAR OCEAN
-122.18,37.81,30,292,38,126,52,6.3624,483300,NEAR BAY
-118.35,34.06,48,1354,279,716,309,3.7167,385000,<1H OCEAN
-118.41,34.16,32,3060,505,1159,510,6.3703,465800,<1H OCEAN
-119.08,36.02,26,1748,346,891,303,1.9439,62100,INLAND
-117.18,33.02,15,3540,453,1364,425,13.6623,500001,NEAR OCEAN
-117.08,33.11,28,2094,585,1556,563,2.2,127700,<1H OCEAN
-119.5,36.62,34,1440,267,1018,265,2.2206,63400,INLAND
-121.32,38.13,5,3136,501,1327,467,5.5942,186900,INLAND
-122.48,37.74,52,2453,508,1056,453,3.6859,311800,NEAR OCEAN
-118.65,34.2,23,7480,1084,3037,1058,6.9223,338400,<1H OCEAN
-117.64,34.02,6,248,47,119,42,2.125,416700,INLAND
-118.17,33.9,12,3653,993,3215,854,2.8681,114200,<1H OCEAN
-122.2,39.53,22,3265,658,1647,594,2.3566,71000,INLAND
-118.19,33.81,23,954,390,804,373,2.5833,181300,NEAR OCEAN
-121.46,38.57,52,810,172,326,151,3.1583,140000,INLAND
-119.03,35.36,41,1944,363,977,388,3.9097,81300,INLAND
-117.78,33.76,25,2260,261,719,254,11.4537,500001,<1H OCEAN
-122.46,37.72,47,1723,389,1216,399,3.3208,238600,NEAR OCEAN
-122.09,37.71,31,1843,282,749,269,5.2855,253500,NEAR BAY
-116.76,34.29,14,3959,849,1064,376,2.8214,111400,INLAND
-122.46,37.71,52,1642,351,1138,340,4.1406,219500,NEAR OCEAN
-122.56,38.01,21,2144,400,840,398,4.6,239500,NEAR BAY
-120.79,37.82,17,4227,729,1809,679,3.2667,269500,INLAND
-122.04,37.62,35,1032,173,453,176,6.396,208500,NEAR BAY
-117.59,34.03,16,3443,562,2130,564,5.0769,161400,INLAND
-118.11,33.84,37,1588,272,692,245,4.8594,220300,<1H OCEAN
-122.82,38.39,32,1437,257,752,245,4.7422,240900,<1H OCEAN
-118.39,34.04,44,1873,286,635,283,5.5951,461300,<1H OCEAN
-118.1,33.79,35,2370,379,996,380,5.7368,287200,<1H OCEAN
-122.82,38.38,27,2565,479,1227,467,4.5132,259900,<1H OCEAN
-118.17,34.04,44,691,155,613,142,1.9667,133900,<1H OCEAN
-118.21,34.02,43,1811,513,2123,487,1.3615,133300,<1H OCEAN
-118,33.67,34,3712,667,1521,632,4.8125,387800,<1H OCEAN
-117.15,32.7,52,458,148,1283,166,1.2863,86300,NEAR OCEAN
-122.23,37.79,30,999,264,1011,263,1.8854,137500,NEAR BAY
-122.14,37.71,27,3094,866,1364,789,2.6101,181700,NEAR BAY
-121.3,38.59,25,3002,718,1660,613,2.1116,89600,INLAND
-118.98,35.38,39,1497,383,1182,355,1.0648,50000,INLAND
-118.16,34.07,47,2994,543,1651,561,3.8644,241500,<1H OCEAN
-118.43,34.04,52,1782,308,735,307,5.2954,485100,<1H OCEAN
-118.3,34.05,31,1744,720,2034,633,2.2684,193800,<1H OCEAN
-122.47,37.69,34,1954,357,1130,367,4.6447,304500,NEAR OCEAN
-117.31,33,30,1631,310,665,297,6.8443,492500,NEAR OCEAN
-117.61,34.1,9,18956,4095,10323,3832,3.6033,132600,INLAND
-117.63,33.47,4,1969,280,805,271,7.6012,310800,NEAR OCEAN
-122.16,37.72,38,1007,245,618,239,2.875,144800,NEAR BAY
-122.25,40.6,16,2753,494,1414,459,3.8323,128300,INLAND
-118.32,34.07,52,2980,366,967,359,11.2185,500001,<1H OCEAN
-118.39,33.97,43,2700,510,1146,506,5.1333,345900,<1H OCEAN
-121.18,37.96,35,411,74,193,59,2.5625,146900,INLAND
-119.78,34.44,28,2864,495,1364,482,4.835,353400,NEAR OCEAN
-121.95,37.28,52,777,148,362,144,4.0208,262500,<1H OCEAN
-118.4,34.7,10,4122,814,2164,710,4.2941,151600,INLAND
-121.85,37.28,17,4208,954,1476,904,2.3971,87500,<1H OCEAN
-118.09,34.68,4,23386,4171,10493,3671,4.0211,144000,INLAND
-118.26,34.1,52,1310,263,689,208,4.0721,350000,<1H OCEAN
-122.15,38.04,14,2804,587,1083,573,2.6466,168500,NEAR BAY
-118.43,33.87,41,847,173,344,170,6.822,500001,NEAR OCEAN
-120.23,37.86,16,324,61,135,61,2.4615,137500,INLAND
-121.85,37.3,19,6275,1546,4312,1466,2.7768,178600,<1H OCEAN
-118.25,34.02,35,1368,486,2239,461,1.913,114300,<1H OCEAN
-121.41,39.72,17,1583,331,730,306,2.3895,87500,INLAND
-117.68,33.51,19,2930,428,1481,430,6.323,480800,<1H OCEAN
-118.81,34.25,4,9147,1827,3950,1661,5.716,320800,<1H OCEAN
-117.66,34.08,36,1485,236,623,261,3.3036,141000,INLAND
-121.84,39.72,52,1457,389,802,342,0.9566,69000,INLAND
-118.25,33.94,37,1002,270,1092,273,1.6333,94500,<1H OCEAN
-119.07,36.07,11,2265,382,1285,387,3.2042,76200,INLAND
-118.3,34.19,14,3615,913,1924,852,3.5083,280900,<1H OCEAN
-118.28,34.09,38,790,275,664,194,3.0357,175000,<1H OCEAN
-119.89,34.44,25,2786,470,1669,462,5.5184,268300,NEAR OCEAN
-117.18,32.7,42,1691,286,761,281,5.1386,404500,NEAR OCEAN
-118.33,34.09,40,2004,687,1514,542,1.9911,220000,<1H OCEAN
-120.96,37.77,32,2262,416,1156,404,3.8534,157600,INLAND
-119.27,36.05,29,1016,174,481,140,2.2917,112500,INLAND
-117.17,32.63,26,1617,279,2745,250,3.5357,67500,NEAR OCEAN
-119.82,36.76,46,2194,563,924,542,1.4028,68500,INLAND
-121.8,37.35,27,2358,415,1562,383,5.2297,192800,<1H OCEAN
-121.95,37.94,21,3153,411,1318,431,6.8642,285400,INLAND
-118.06,34.09,38,2036,388,1096,371,4.0625,262500,<1H OCEAN
-121.91,37.27,30,4412,862,2168,772,5.0062,232000,<1H OCEAN
-119.72,36.81,28,1651,305,780,309,2.9453,72200,INLAND
-119.19,34.17,31,1872,434,1511,405,3.2314,186800,NEAR OCEAN
-122.41,37.72,35,2104,434,1225,410,4.8214,242900,NEAR BAY
-117.94,34.14,33,1620,283,868,275,5.411,219400,INLAND
-118.24,33.91,37,1607,377,1526,375,1.7158,94300,<1H OCEAN
-119.25,35.76,36,2332,656,2175,610,1.6045,57300,INLAND
-121.44,38.63,33,1077,271,753,236,1.3462,55900,INLAND
-121.91,37.68,20,1804,254,831,260,6.177,262900,<1H OCEAN
-117.66,34,5,1387,236,855,270,5.411,201100,INLAND
-117.31,34.39,15,1703,273,847,266,3.7917,123400,INLAND
-119.24,36.33,9,3289,621,1866,631,3.1599,95000,INLAND
-118.42,34.18,30,1323,353,856,333,3.3594,202200,<1H OCEAN
-118.39,33.97,38,993,175,374,180,6.2673,357200,<1H OCEAN
-121.15,39.23,13,3883,763,1816,682,2.8102,144400,INLAND
-117.86,33.78,25,2635,660,1710,634,3.125,215000,<1H OCEAN
-121.3,38.02,16,2717,621,3343,643,2.5473,106300,INLAND
-118.34,33.79,36,716,123,388,124,5.0254,350000,<1H OCEAN
-118.17,34.87,9,1507,293,761,278,3.0184,87900,INLAND
-122.63,38.21,22,2933,461,1283,449,6.2034,291100,<1H OCEAN
-122.75,39.01,17,4162,967,889,414,3.4187,200500,INLAND
-122.28,37.85,44,1025,198,506,204,1.73,147900,NEAR BAY
-118.45,34.22,8,2609,786,1803,695,2.7714,185700,<1H OCEAN
-118.21,34.09,37,1822,498,1961,506,1.9881,159200,<1H OCEAN
-122.12,37.42,35,2445,533,1187,519,5.2803,362100,NEAR BAY
-118.37,34.03,37,1236,NA,966,292,3.0694,122200,<1H OCEAN
-119.99,37.51,14,2878,617,1011,509,1.398,103800,INLAND
-118.48,34,25,4149,1067,1749,1000,3.9722,450000,<1H OCEAN
-116.99,32.73,30,1856,339,1103,379,4.0357,153800,<1H OCEAN
-121.47,38.52,42,2316,515,1597,522,1.8205,60400,INLAND
-117.81,33.67,8,2098,342,908,329,7.7589,342900,<1H OCEAN
-122.49,37.79,52,3146,478,1143,455,6.1407,500001,NEAR BAY
-117.31,34.53,26,2299,496,1259,441,2.6125,79900,INLAND
-118.04,34.05,32,1252,273,1337,263,2.6579,156800,<1H OCEAN
-120.64,37.38,19,2256,449,1469,435,2.5129,84600,INLAND
-122.31,37.91,31,1432,348,681,348,2.7243,218100,NEAR BAY
-122.35,37.95,31,2449,595,1801,548,2.6328,110300,NEAR BAY
-116.91,34,18,553,100,215,82,5.5,193800,INLAND
-122.31,38.3,45,3023,659,1789,657,3.6039,126000,NEAR BAY
-120.43,36.99,16,1027,199,673,193,2.9688,63800,INLAND
-122.25,37.85,52,919,213,413,193,4.0368,269700,NEAR BAY
-120.67,35.62,6,12779,2441,6085,2157,3.8661,168100,<1H OCEAN
-121.34,38.57,14,5737,1008,2731,983,4.4602,134500,INLAND
-121.5,38.57,41,1124,344,807,316,1.4712,94600,INLAND
-121.83,37.31,19,11181,1895,7817,1853,5.6058,232700,<1H OCEAN
-120.65,40.42,39,3240,652,1467,621,2.1875,64300,INLAND
-119.32,36.2,15,1562,275,961,287,3.4231,83300,INLAND
-118.37,34.16,17,4150,1148,1808,1041,3.5051,232400,<1H OCEAN
-118.04,33.78,25,3715,575,1640,572,5.7705,247100,<1H OCEAN
-118.14,34.19,45,3595,619,1686,607,4.73,201000,INLAND
-119.06,35.94,18,3501,721,2009,660,2.6576,65700,INLAND
-120.25,37.23,34,1656,328,1110,332,2.1845,59900,INLAND
-118.26,33.91,44,892,139,440,159,2.8859,120800,<1H OCEAN
-117.86,33.65,4,3618,767,1326,714,5.4284,500001,<1H OCEAN
-117.71,33.49,5,1680,254,617,231,8.583,397700,<1H OCEAN
-122.27,38.53,22,678,137,336,103,4.4,142500,INLAND
-117.62,33.42,23,2656,515,998,435,4.0294,500001,NEAR OCEAN
-124.15,40.81,50,340,74,235,83,1.75,67500,NEAR OCEAN
-117.37,33.97,34,3676,697,2653,682,2.5804,92400,INLAND
-118.18,34.02,35,661,142,720,143,2.8977,142500,<1H OCEAN
-117.89,33.92,8,2120,544,1281,470,3.4954,159500,<1H OCEAN
-121.73,36.85,22,1304,278,887,227,3.6607,206300,<1H OCEAN
-121.13,37.73,40,1126,220,667,235,3.3158,125900,INLAND
-122.48,37.51,22,1564,278,761,270,4.7578,318500,NEAR OCEAN
-119.28,35.5,34,1923,379,1101,351,2.4044,65800,INLAND
-122.27,37.85,47,2077,400,719,326,2.2431,172700,NEAR BAY
-122.09,37.39,43,2065,535,1029,500,3.7318,327700,NEAR BAY
-117.12,32.75,37,2344,546,1134,513,2.4394,118300,NEAR OCEAN
-117.6,34.08,15,2700,460,1432,449,4.9063,159800,INLAND
-118.32,34.02,52,2511,587,1660,546,2.6098,127100,<1H OCEAN
-117.36,33.88,10,5600,848,2573,788,5.0346,240500,INLAND
-121.2,36.14,12,3738,710,2337,664,3.9647,135000,<1H OCEAN
-122.19,37.76,49,1368,282,790,269,1.7056,91400,NEAR BAY
-117.53,33.97,29,1430,273,872,283,4.0833,141000,INLAND
-121.59,39.39,22,2515,482,1284,462,2.1776,73800,INLAND
-117.08,32.64,38,917,256,494,233,1.9241,150000,NEAR OCEAN
-117.03,32.69,10,901,163,698,167,4.6648,156100,NEAR OCEAN
-118.25,34.15,32,1377,444,768,422,2.2621,187500,<1H OCEAN
-118.26,34.1,48,2566,571,1421,563,3.6579,318600,<1H OCEAN
-121.97,38.34,16,2331,450,1074,400,4.0329,126800,INLAND
-118.32,34.13,34,1856,273,540,264,4.0833,500001,<1H OCEAN
-118.1,34.1,34,2578,645,1628,617,2.34,210900,<1H OCEAN
-117.32,34.19,6,1068,182,999,188,4.7222,109000,INLAND
-118.37,33.84,35,1792,322,978,326,4.9583,342800,<1H OCEAN
-118.35,33.9,13,2887,853,2197,800,2.8777,207900,<1H OCEAN
-118.38,34.02,31,1893,450,819,426,4.3077,140600,<1H OCEAN
-117.67,34.1,19,2969,605,1326,573,4.3438,155700,INLAND
-121.59,39.78,18,945,205,385,207,2.1838,58000,INLAND
-122.29,37.94,20,7578,1426,3637,1362,4.4387,190000,NEAR BAY
-117.86,33.83,23,2377,403,1101,408,5.3439,227100,<1H OCEAN
-121.35,38.61,27,3900,776,1549,761,2.7788,115700,INLAND
-119.18,34.18,31,2636,638,2695,614,3.2196,175800,NEAR OCEAN
-118.22,33.79,48,143,41,222,50,1.7,104200,NEAR OCEAN
-118.18,33.88,42,2326,503,1832,501,3.1713,161000,<1H OCEAN
-117.24,32.74,44,1686,285,712,298,4.0268,298600,NEAR OCEAN
-122.02,37.97,36,2342,436,1191,416,4,171000,NEAR BAY
-122.55,38.42,24,2220,411,894,365,4.2891,211700,<1H OCEAN
-122.42,37.72,37,2638,546,1789,521,4.0071,244700,NEAR BAY
-118.46,34.22,39,1500,333,998,309,3.9625,168200,<1H OCEAN
-117.02,32.95,25,1909,334,1043,322,3.7784,160100,<1H OCEAN
-118.32,33.95,44,2131,360,1040,330,5.0912,169800,<1H OCEAN
-117.58,33.87,17,2772,449,1685,461,5.0464,163900,INLAND
-121.23,37.84,28,1347,241,713,225,4.0208,155700,INLAND
-118.34,33.95,25,3762,1281,4015,1178,2.1587,143800,<1H OCEAN
-117.24,34.13,26,3774,716,1913,620,3.3534,98900,INLAND
-117.14,34.01,26,7561,1051,2909,1012,7.2972,269600,INLAND
-117.05,32.95,17,4814,1091,3013,1078,3.2369,167800,<1H OCEAN
-117.15,32.74,26,3149,832,1320,808,3.0259,211700,NEAR OCEAN
-120.98,37.68,24,705,114,347,141,3.1912,149600,INLAND
-118.46,34.05,25,6902,2138,3136,1844,2.6509,410000,<1H OCEAN
-117.36,33.98,33,2070,469,1851,467,2.4667,80700,INLAND
-117.65,33.42,25,2174,428,603,352,3.3967,249400,NEAR OCEAN
-118.12,34.02,25,2655,558,1466,525,3.0529,265800,<1H OCEAN
-122.47,37.69,30,837,213,606,199,4.875,258800,NEAR OCEAN
-122.04,37.54,26,2145,369,1285,377,4.9464,223800,NEAR BAY
-118.15,33.86,32,2630,559,1069,491,2.4659,209000,<1H OCEAN
-118.45,34.24,7,3299,794,2343,647,3.0865,205900,<1H OCEAN
-117.81,33.89,13,3252,583,1546,557,5.8243,297900,<1H OCEAN
-120.94,37.4,32,1175,208,774,222,3,109400,INLAND
-118.26,33.95,44,1513,369,1088,344,1.2969,94400,<1H OCEAN
-122.25,37.79,52,902,237,846,227,3.625,125000,NEAR BAY
-122.22,38.11,43,1939,353,968,392,3.1848,112700,NEAR BAY
-121.99,37.34,27,3353,653,1571,621,5.273,315600,<1H OCEAN
-119.11,35.42,52,154,NA,37,16,10.0263,200000,INLAND
-121.55,37.37,39,759,141,252,106,3.6964,262500,INLAND
-118.16,33.96,24,1635,507,2480,481,2.4432,187500,<1H OCEAN
-122.13,38.01,51,1262,309,608,298,2.1974,139300,NEAR BAY
-116.93,32.85,5,4116,990,2770,905,3.1142,150000,<1H OCEAN
-118.36,34.1,52,1096,247,423,230,3.0179,500001,<1H OCEAN
-122.29,37.81,46,12,4,18,7,0.4999,67500,NEAR BAY
-122.34,41.21,26,178,40,55,25,2.0375,57500,INLAND
-120.2,37.8,30,1189,255,446,165,3.4838,112500,INLAND
-117.05,34.04,23,3967,766,1518,698,2.29,111800,INLAND
-118.14,33.89,37,1159,238,740,243,4.9107,179600,<1H OCEAN
-118.39,33.99,43,612,135,402,142,5.1322,314900,<1H OCEAN
-117.18,32.84,32,1351,237,823,269,4.2768,167800,NEAR OCEAN
-121.95,36.6,32,3152,504,793,426,7.1198,469900,NEAR OCEAN
-118.21,33.89,39,1565,364,1389,360,2.7443,113900,<1H OCEAN
-120.57,37.43,39,2235,412,1268,402,2.6758,74600,INLAND
-119.67,34.38,28,1814,526,849,420,3.1625,364300,<1H OCEAN
-122.18,37.77,51,2107,471,1173,438,3.2552,120100,NEAR BAY
-122,37.55,27,6103,1249,3026,1134,4.1591,332400,<1H OCEAN
-117.81,33.69,5,1256,256,880,288,2.4233,450000,<1H OCEAN
-117.71,33.61,26,2280,550,669,502,2.3438,72300,<1H OCEAN
-122.34,37.95,44,1788,368,933,329,2.875,133400,NEAR BAY
-118.15,33.93,30,3096,628,1676,587,4.6583,207300,<1H OCEAN
-119.57,34.38,22,2512,426,919,341,5.759,425000,<1H OCEAN
-119.29,34.37,41,1408,311,793,264,2.5441,161200,NEAR OCEAN
-116.97,32.76,26,2460,313,838,299,5.9878,270700,<1H OCEAN
-122.08,37.87,24,6130,1359,1750,1286,2.9167,102700,NEAR BAY
-119.23,34.19,16,5297,810,1489,667,6.4522,500001,NEAR OCEAN
-117.9,34.11,23,4776,1316,4797,1187,2.1667,142600,<1H OCEAN
-115.96,33.3,27,322,81,112,57,1.125,54400,INLAND
-122.03,38.25,35,1940,384,1177,403,3.1389,101100,INLAND
-118.19,33.77,31,1711,691,1092,568,1.0714,150000,NEAR OCEAN
-118.03,34.1,38,2301,416,1079,398,4.4236,233600,INLAND
-117.17,32.73,52,1578,487,879,446,2.4069,215000,NEAR OCEAN
-117.89,34.12,35,1447,272,1224,268,3.9934,141900,<1H OCEAN
-122.69,38.35,16,1689,254,921,270,4.4444,191800,<1H OCEAN
-117.84,33.77,26,3350,581,1314,550,3.5195,249100,<1H OCEAN
-117.23,33.24,26,1991,330,1014,304,4.3068,240100,<1H OCEAN
-122.26,37.85,52,2643,626,1212,620,1.9167,159200,NEAR BAY
-121.3,37.96,24,1212,366,1202,343,1.7875,76800,INLAND
-118.54,34.23,29,1753,342,1318,333,4.125,241400,<1H OCEAN
-117.97,33.71,25,3273,478,1645,497,5.8195,286100,<1H OCEAN
-122.38,40.58,34,1262,267,520,259,1.6983,72600,INLAND
-117.86,33.67,16,20,5,15,5,3.875,450000,<1H OCEAN
-121.44,37.74,33,1875,363,970,381,3.5096,141700,INLAND
-117.52,33.84,20,688,146,575,144,3.55,111000,INLAND
-117.66,34.07,36,2072,408,964,395,2.8702,137000,INLAND
-118.16,33.84,36,2831,573,1462,569,3.8646,214600,<1H OCEAN
-119.66,36.33,10,1623,409,988,395,1.4194,58100,INLAND
-118.21,34.03,44,1550,407,1718,403,2.5268,141100,<1H OCEAN
-121.81,37.35,28,3477,671,2990,648,4.4671,172600,<1H OCEAN
-122.13,37.46,35,1321,300,1133,287,3.7312,159600,NEAR BAY
-118.29,34.11,48,1448,295,681,287,3.2333,436400,<1H OCEAN
-120.35,37.86,25,287,57,118,50,2.3056,162500,INLAND
-118.17,33.98,41,428,111,585,139,3.1786,132100,<1H OCEAN
-119.3,34.29,26,3665,932,2775,870,1.9286,160500,NEAR OCEAN
-117.12,32.74,52,1969,389,877,424,3.79,163400,NEAR OCEAN
-121.46,38.65,8,3746,767,2161,744,3.2039,103400,INLAND
-118.35,34.01,33,3246,601,1585,603,3.6629,353200,<1H OCEAN
-122.25,40.66,15,2771,546,1423,505,3.6413,108500,INLAND
-118.73,34.27,25,3409,493,1699,484,5.653,225800,<1H OCEAN
